Police Beat,CRIME_TYPE,CRIME_DESCRIPTION,STAT_VALUE,REPORT_DATE,Sector,Precinct,Row_Value_ID
B2,Robbery,Robbery,4,02/01/2011,B,N,"13,457"
B2,Assault,Assault,1,02/01/2011,B,N,"13,458"
B2,Larceny-Theft,Larceny-Theft,15,02/01/2011,B,N,"13,459"
B2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,B,N,"13,460"
B2,Burglary,Burglary,7,02/01/2011,B,N,"13,461"
B3,Homicide,Homicide,0,02/01/2011,B,N,"13,462"
B3,Rape,Rape,0,02/01/2011,B,N,"13,463"
B3,Robbery,Robbery,2,02/01/2011,B,N,"13,464"
B3,Assault,Assault,1,02/01/2011,B,N,"13,465"
B3,Larceny-Theft,Larceny-Theft,24,02/01/2011,B,N,"13,466"
B3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,B,N,"13,467"
B3,Burglary,Burglary,5,02/01/2011,B,N,"13,468"
J1,Homicide,Homicide,0,02/01/2011,J,N,"13,469"
J1,Rape,Rape,0,02/01/2011,J,N,"13,470"
J1,Robbery,Robbery,0,02/01/2011,J,N,"13,471"
J1,Assault,Assault,2,02/01/2011,J,N,"13,472"
J1,Larceny-Theft,Larceny-Theft,24,02/01/2011,J,N,"13,473"
J1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,02/01/2011,J,N,"13,474"
J1,Burglary,Burglary,17,02/01/2011,J,N,"13,475"
J2,Homicide,Homicide,0,02/01/2011,J,N,"13,476"
J2,Rape,Rape,0,02/01/2011,J,N,"13,477"
J2,Robbery,Robbery,0,02/01/2011,J,N,"13,478"
J2,Assault,Assault,4,02/01/2011,J,N,"13,479"
J2,Larceny-Theft,Larceny-Theft,56,02/01/2011,J,N,"13,480"
J2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",12,02/01/2011,J,N,"13,481"
J2,Burglary,Burglary,12,02/01/2011,J,N,"13,482"
J3,Homicide,Homicide,0,02/01/2011,J,N,"13,483"
J3,Rape,Rape,0,02/01/2011,J,N,"13,484"
J3,Robbery,Robbery,1,02/01/2011,J,N,"13,485"
J3,Assault,Assault,0,02/01/2011,J,N,"13,486"
J3,Larceny-Theft,Larceny-Theft,39,02/01/2011,J,N,"13,487"
J3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",11,02/01/2011,J,N,"13,488"
J3,Burglary,Burglary,14,02/01/2011,J,N,"13,489"
L1,Homicide,Homicide,0,02/01/2011,L,N,"13,490"
L1,Rape,Rape,1,02/01/2011,L,N,"13,491"
L1,Robbery,Robbery,1,02/01/2011,L,N,"13,492"
L1,Assault,Assault,6,02/01/2011,L,N,"13,493"
L1,Larceny-Theft,Larceny-Theft,26,02/01/2011,L,N,"13,494"
L1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,L,N,"13,495"
L1,Burglary,Burglary,3,02/01/2011,L,N,"13,496"
L2,Homicide,Homicide,0,02/01/2011,L,N,"13,497"
L2,Rape,Rape,0,02/01/2011,L,N,"13,498"
L2,Robbery,Robbery,1,02/01/2011,L,N,"13,499"
L2,Assault,Assault,0,02/01/2011,L,N,"13,500"
L2,Larceny-Theft,Larceny-Theft,28,02/01/2011,L,N,"13,501"
L2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2011,L,N,"13,502"
L2,Burglary,Burglary,12,02/01/2011,L,N,"13,503"
L3,Homicide,Homicide,0,02/01/2011,L,N,"13,504"
L3,Rape,Rape,0,02/01/2011,L,N,"13,505"
L3,Robbery,Robbery,0,02/01/2011,L,N,"13,506"
L3,Assault,Assault,2,02/01/2011,L,N,"13,507"
L3,Larceny-Theft,Larceny-Theft,21,02/01/2011,L,N,"13,508"
L3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2011,L,N,"13,509"
L3,Burglary,Burglary,13,02/01/2011,L,N,"13,510"
N1,Homicide,Homicide,0,02/01/2011,N,N,"13,511"
N1,Rape,Rape,0,02/01/2011,N,N,"13,512"
N1,Robbery,Robbery,2,02/01/2011,N,N,"13,513"
N1,Assault,Assault,2,02/01/2011,N,N,"13,514"
N1,Larceny-Theft,Larceny-Theft,43,02/01/2011,N,N,"13,515"
N1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,N,N,"13,516"
N1,Burglary,Burglary,22,02/01/2011,N,N,"13,517"
N2,Homicide,Homicide,0,02/01/2011,N,N,"13,518"
N2,Rape,Rape,1,02/01/2011,N,N,"13,519"
N2,Robbery,Robbery,1,02/01/2011,N,N,"13,520"
N2,Assault,Assault,1,02/01/2011,N,N,"13,521"
N2,Larceny-Theft,Larceny-Theft,18,02/01/2011,N,N,"13,522"
N2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,N,N,"13,523"
N2,Burglary,Burglary,4,02/01/2011,N,N,"13,524"
N3,Homicide,Homicide,0,02/01/2011,N,N,"13,525"
N3,Rape,Rape,0,02/01/2011,N,N,"13,526"
N3,Robbery,Robbery,1,02/01/2011,N,N,"13,527"
N3,Assault,Assault,0,02/01/2011,N,N,"13,528"
N3,Larceny-Theft,Larceny-Theft,60,02/01/2011,N,N,"13,529"
N3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,N,N,"13,530"
N3,Burglary,Burglary,7,02/01/2011,N,N,"13,531"
U1,Homicide,Homicide,0,02/01/2011,U,N,"13,532"
U1,Rape,Rape,0,02/01/2011,U,N,"13,533"
U1,Robbery,Robbery,3,02/01/2011,U,N,"13,534"
U1,Assault,Assault,1,02/01/2011,U,N,"13,535"
U1,Larceny-Theft,Larceny-Theft,39,02/01/2011,U,N,"13,536"
U1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,U,N,"13,537"
U1,Burglary,Burglary,13,02/01/2011,U,N,"13,538"
U2,Homicide,Homicide,0,02/01/2011,U,N,"13,539"
U2,Rape,Rape,0,02/01/2011,U,N,"13,540"
U2,Robbery,Robbery,2,02/01/2011,U,N,"13,541"
U2,Assault,Assault,0,02/01/2011,U,N,"13,542"
U2,Larceny-Theft,Larceny-Theft,40,02/01/2011,U,N,"13,543"
U2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,U,N,"13,544"
U2,Burglary,Burglary,9,02/01/2011,U,N,"13,545"
U3,Homicide,Homicide,0,02/01/2011,U,N,"13,546"
U3,Rape,Rape,0,02/01/2011,U,N,"13,547"
U3,Robbery,Robbery,4,02/01/2011,U,N,"13,548"
U3,Assault,Assault,2,02/01/2011,U,N,"13,549"
U3,Larceny-Theft,Larceny-Theft,31,02/01/2011,U,N,"13,550"
U3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,U,N,"13,551"
U3,Burglary,Burglary,15,02/01/2011,U,N,"13,552"
D1,Homicide,Homicide,0,02/01/2011,D,W,"13,553"
D1,Rape,Rape,0,02/01/2011,D,W,"13,554"
D1,Robbery,Robbery,0,02/01/2011,D,W,"13,555"
D1,Assault,Assault,3,02/01/2011,D,W,"13,556"
D1,Larceny-Theft,Larceny-Theft,44,02/01/2011,D,W,"13,557"
D1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,D,W,"13,558"
D1,Burglary,Burglary,10,02/01/2011,D,W,"13,559"
D2,Homicide,Homicide,0,02/01/2011,D,W,"13,560"
D2,Rape,Rape,1,02/01/2011,D,W,"13,561"
D2,Robbery,Robbery,4,02/01/2011,D,W,"13,562"
D2,Assault,Assault,5,02/01/2011,D,W,"13,563"
D2,Larceny-Theft,Larceny-Theft,36,02/01/2011,D,W,"13,564"
D2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2011,D,W,"13,565"
D2,Burglary,Burglary,5,02/01/2011,D,W,"13,566"
D3,Homicide,Homicide,0,02/01/2011,D,W,"13,567"
D3,Rape,Rape,1,02/01/2011,D,W,"13,568"
D3,Robbery,Robbery,3,02/01/2011,D,W,"13,569"
D3,Assault,Assault,5,02/01/2011,D,W,"13,570"
D3,Larceny-Theft,Larceny-Theft,35,02/01/2011,D,W,"13,571"
D3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,D,W,"13,572"
D3,Burglary,Burglary,6,02/01/2011,D,W,"13,573"
K1,Homicide,Homicide,0,02/01/2011,K,W,"13,574"
K1,Rape,Rape,0,02/01/2011,K,W,"13,575"
K1,Robbery,Robbery,6,02/01/2011,K,W,"13,576"
K1,Assault,Assault,4,02/01/2011,K,W,"13,577"
K1,Larceny-Theft,Larceny-Theft,61,02/01/2011,K,W,"13,578"
K1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,02/01/2011,K,W,"13,579"
K1,Burglary,Burglary,3,02/01/2011,K,W,"13,580"
K2,Homicide,Homicide,0,02/01/2011,K,W,"13,581"
K2,Rape,Rape,3,02/01/2011,K,W,"13,582"
K2,Robbery,Robbery,7,02/01/2011,K,W,"13,583"
K2,Assault,Assault,5,02/01/2011,K,W,"13,584"
K2,Larceny-Theft,Larceny-Theft,29,02/01/2011,K,W,"13,585"
K2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2011,K,W,"13,586"
K2,Burglary,Burglary,2,02/01/2011,K,W,"13,587"
K3,Homicide,Homicide,0,02/01/2011,K,W,"13,588"
K3,Rape,Rape,0,02/01/2011,K,W,"13,589"
K3,Robbery,Robbery,0,02/01/2011,K,W,"13,590"
K3,Assault,Assault,2,02/01/2011,K,W,"13,591"
K3,Larceny-Theft,Larceny-Theft,45,02/01/2011,K,W,"13,592"
K3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,K,W,"13,593"
K3,Burglary,Burglary,4,02/01/2011,K,W,"13,594"
M1,Homicide,Homicide,0,02/01/2011,M,W,"13,595"
M1,Rape,Rape,1,02/01/2011,M,W,"13,596"
M1,Robbery,Robbery,2,02/01/2011,M,W,"13,597"
M1,Assault,Assault,2,02/01/2011,M,W,"13,598"
M1,Larceny-Theft,Larceny-Theft,35,02/01/2011,M,W,"13,599"
M1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,02/01/2011,M,W,"13,600"
M1,Burglary,Burglary,9,02/01/2011,M,W,"13,601"
M2,Homicide,Homicide,0,02/01/2011,M,W,"13,602"
M2,Rape,Rape,0,02/01/2011,M,W,"13,603"
M2,Robbery,Robbery,7,02/01/2011,M,W,"13,604"
M2,Assault,Assault,3,02/01/2011,M,W,"13,605"
M2,Larceny-Theft,Larceny-Theft,59,02/01/2011,M,W,"13,606"
M2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",0,02/01/2011,M,W,"13,607"
M2,Burglary,Burglary,3,02/01/2011,M,W,"13,608"
M3,Homicide,Homicide,0,02/01/2011,M,W,"13,609"
M3,Rape,Rape,0,02/01/2011,M,W,"13,610"
M3,Robbery,Robbery,1,02/01/2011,M,W,"13,611"
M3,Assault,Assault,1,02/01/2011,M,W,"13,612"
M3,Larceny-Theft,Larceny-Theft,65,02/01/2011,M,W,"13,613"
M3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,M,W,"13,614"
M3,Burglary,Burglary,1,02/01/2011,M,W,"13,615"
Q1,Homicide,Homicide,0,02/01/2011,Q,W,"13,616"
Q1,Rape,Rape,0,02/01/2011,Q,W,"13,617"
Q1,Robbery,Robbery,0,02/01/2011,Q,W,"13,618"
Q1,Assault,Assault,3,02/01/2011,Q,W,"13,619"
Q1,Larceny-Theft,Larceny-Theft,23,02/01/2011,Q,W,"13,620"
Q1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,Q,W,"13,621"
Q1,Burglary,Burglary,2,02/01/2011,Q,W,"13,622"
Q2,Homicide,Homicide,0,02/01/2011,Q,W,"13,623"
Q2,Rape,Rape,0,02/01/2011,Q,W,"13,624"
Q2,Robbery,Robbery,1,02/01/2011,Q,W,"13,625"
Q2,Assault,Assault,0,02/01/2011,Q,W,"13,626"
Q2,Larceny-Theft,Larceny-Theft,26,02/01/2011,Q,W,"13,627"
Q2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,Q,W,"13,628"
Q2,Burglary,Burglary,19,02/01/2011,Q,W,"13,629"
Q3,Homicide,Homicide,0,02/01/2011,Q,W,"13,630"
Q3,Rape,Rape,0,02/01/2011,Q,W,"13,631"
Q3,Robbery,Robbery,2,02/01/2011,Q,W,"13,632"
Q3,Assault,Assault,0,02/01/2011,Q,W,"13,633"
Q3,Larceny-Theft,Larceny-Theft,24,02/01/2011,Q,W,"13,634"
Q3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,Q,W,"13,635"
Q3,Burglary,Burglary,12,02/01/2011,Q,W,"13,636"
C1,Homicide,Homicide,0,02/01/2011,C,E,"13,637"
C1,Rape,Rape,0,02/01/2011,C,E,"13,638"
C1,Robbery,Robbery,0,02/01/2011,C,E,"13,639"
C1,Assault,Assault,1,02/01/2011,C,E,"13,640"
C1,Larceny-Theft,Larceny-Theft,18,02/01/2011,C,E,"13,641"
C1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",6,02/01/2011,C,E,"13,642"
C1,Burglary,Burglary,20,02/01/2011,C,E,"13,643"
C2,Homicide,Homicide,0,02/01/2011,C,E,"13,644"
C2,Rape,Rape,0,02/01/2011,C,E,"13,645"
C2,Robbery,Robbery,3,02/01/2011,C,E,"13,646"
C2,Assault,Assault,1,02/01/2011,C,E,"13,647"
C2,Larceny-Theft,Larceny-Theft,23,02/01/2011,C,E,"13,648"
C2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,C,E,"13,649"
C2,Burglary,Burglary,9,02/01/2011,C,E,"13,650"
C3,Homicide,Homicide,0,02/01/2011,C,E,"13,651"
C3,Rape,Rape,0,02/01/2011,C,E,"13,652"
C3,Robbery,Robbery,1,02/01/2011,C,E,"13,653"
C3,Assault,Assault,3,02/01/2011,C,E,"13,654"
C3,Larceny-Theft,Larceny-Theft,19,02/01/2011,C,E,"13,655"
C3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2011,C,E,"13,656"
C3,Burglary,Burglary,17,02/01/2011,C,E,"13,657"
E1,Homicide,Homicide,0,02/01/2011,E,E,"13,658"
E1,Rape,Rape,0,02/01/2011,E,E,"13,659"
E1,Robbery,Robbery,1,02/01/2011,E,E,"13,660"
E1,Assault,Assault,8,02/01/2011,E,E,"13,661"
E1,Larceny-Theft,Larceny-Theft,21,02/01/2011,E,E,"13,662"
E1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,E,E,"13,663"
E1,Burglary,Burglary,2,02/01/2011,E,E,"13,664"
E2,Homicide,Homicide,0,02/01/2011,E,E,"13,665"
E2,Rape,Rape,0,02/01/2011,E,E,"13,666"
E2,Robbery,Robbery,3,02/01/2011,E,E,"13,667"
E2,Assault,Assault,1,02/01/2011,E,E,"13,668"
E2,Larceny-Theft,Larceny-Theft,32,02/01/2011,E,E,"13,669"
E2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",1,02/01/2011,E,E,"13,670"
E2,Burglary,Burglary,4,02/01/2011,E,E,"13,671"
E3,Homicide,Homicide,0,02/01/2011,E,E,"13,672"
E3,Rape,Rape,0,02/01/2011,E,E,"13,673"
E3,Robbery,Robbery,1,02/01/2011,E,E,"13,674"
E3,Assault,Assault,8,02/01/2011,E,E,"13,675"
E3,Larceny-Theft,Larceny-Theft,11,02/01/2011,E,E,"13,676"
E3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,E,E,"13,677"
E3,Burglary,Burglary,2,02/01/2011,E,E,"13,678"
G1,Homicide,Homicide,0,02/01/2011,G,E,"13,679"
G1,Rape,Rape,0,02/01/2011,G,E,"13,680"
G1,Robbery,Robbery,4,02/01/2011,G,E,"13,681"
G1,Assault,Assault,1,02/01/2011,G,E,"13,682"
G1,Larceny-Theft,Larceny-Theft,15,02/01/2011,G,E,"13,683"
G1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,G,E,"13,684"
G1,Burglary,Burglary,6,02/01/2011,G,E,"13,685"
G2,Homicide,Homicide,0,02/01/2011,G,E,"13,686"
G2,Rape,Rape,0,02/01/2011,G,E,"13,687"
G2,Robbery,Robbery,2,02/01/2011,G,E,"13,688"
G2,Assault,Assault,2,02/01/2011,G,E,"13,689"
G2,Larceny-Theft,Larceny-Theft,21,02/01/2011,G,E,"13,690"
G2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,G,E,"13,691"
G2,Burglary,Burglary,6,02/01/2011,G,E,"13,692"
G3,Homicide,Homicide,0,02/01/2011,G,E,"13,693"
G3,Rape,Rape,0,02/01/2011,G,E,"13,694"
G3,Robbery,Robbery,1,02/01/2011,G,E,"13,695"
G3,Assault,Assault,0,02/01/2011,G,E,"13,696"
G3,Larceny-Theft,Larceny-Theft,18,02/01/2011,G,E,"13,697"
G3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,G,E,"13,698"
G3,Burglary,Burglary,10,02/01/2011,G,E,"13,699"
O1,Homicide,Homicide,0,02/01/2011,O,SE,"13,700"
O1,Rape,Rape,0,02/01/2011,O,SE,"13,701"
O1,Robbery,Robbery,1,02/01/2011,O,SE,"13,702"
O1,Assault,Assault,3,02/01/2011,O,SE,"13,703"
O1,Larceny-Theft,Larceny-Theft,33,02/01/2011,O,SE,"13,704"
O1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,O,SE,"13,705"
O1,Burglary,Burglary,1,02/01/2011,O,SE,"13,706"
O2,Homicide,Homicide,0,02/01/2011,O,SE,"13,707"
O2,Rape,Rape,0,02/01/2011,O,SE,"13,708"
O2,Robbery,Robbery,0,02/01/2011,O,SE,"13,709"
O2,Assault,Assault,3,02/01/2011,O,SE,"13,710"
O2,Larceny-Theft,Larceny-Theft,24,02/01/2011,O,SE,"13,711"
O2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,O,SE,"13,712"
O2,Burglary,Burglary,8,02/01/2011,O,SE,"13,713"
O3,Homicide,Homicide,0,02/01/2011,O,SE,"13,714"
O3,Rape,Rape,0,02/01/2011,O,SE,"13,715"
O3,Robbery,Robbery,0,02/01/2011,O,SE,"13,716"
O3,Assault,Assault,0,02/01/2011,O,SE,"13,717"
O3,Larceny-Theft,Larceny-Theft,19,02/01/2011,O,SE,"13,718"
O3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",10,02/01/2011,O,SE,"13,719"
O3,Burglary,Burglary,8,02/01/2011,O,SE,"13,720"
R1,Homicide,Homicide,0,02/01/2011,R,SE,"13,721"
R1,Rape,Rape,0,02/01/2011,R,SE,"13,722"
R1,Robbery,Robbery,3,02/01/2011,R,SE,"13,723"
R1,Assault,Assault,5,02/01/2011,R,SE,"13,724"
R1,Larceny-Theft,Larceny-Theft,19,02/01/2011,R,SE,"13,725"
R1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",7,02/01/2011,R,SE,"13,726"
R1,Burglary,Burglary,7,02/01/2011,R,SE,"13,727"
R2,Homicide,Homicide,0,02/01/2011,R,SE,"13,728"
R2,Rape,Rape,0,02/01/2011,R,SE,"13,729"
R2,Robbery,Robbery,2,02/01/2011,R,SE,"13,730"
R2,Assault,Assault,9,02/01/2011,R,SE,"13,731"
R2,Larceny-Theft,Larceny-Theft,17,02/01/2011,R,SE,"13,732"
R2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,R,SE,"13,733"
R2,Burglary,Burglary,8,02/01/2011,R,SE,"13,734"
R3,Homicide,Homicide,0,02/01/2011,R,SE,"13,735"
R3,Rape,Rape,0,02/01/2011,R,SE,"13,736"
R3,Robbery,Robbery,1,02/01/2011,R,SE,"13,737"
R3,Assault,Assault,3,02/01/2011,R,SE,"13,738"
R3,Larceny-Theft,Larceny-Theft,21,02/01/2011,R,SE,"13,739"
R3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,02/01/2011,R,SE,"13,740"
R3,Burglary,Burglary,13,02/01/2011,R,SE,"13,741"
S1,Homicide,Homicide,0,02/01/2011,S,SE,"13,742"
S1,Rape,Rape,0,02/01/2011,S,SE,"13,743"
S1,Robbery,Robbery,1,02/01/2011,S,SE,"13,744"
S1,Assault,Assault,2,02/01/2011,S,SE,"13,745"
S1,Larceny-Theft,Larceny-Theft,7,02/01/2011,S,SE,"13,746"
S1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",2,02/01/2011,S,SE,"13,747"
S1,Burglary,Burglary,9,02/01/2011,S,SE,"13,748"
S2,Homicide,Homicide,0,02/01/2011,S,SE,"13,749"
S2,Rape,Rape,0,02/01/2011,S,SE,"13,750"
S2,Robbery,Robbery,6,02/01/2011,S,SE,"13,751"
S2,Assault,Assault,7,02/01/2011,S,SE,"13,752"
S2,Larceny-Theft,Larceny-Theft,17,02/01/2011,S,SE,"13,753"
S2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",8,02/01/2011,S,SE,"13,754"
S2,Burglary,Burglary,22,02/01/2011,S,SE,"13,755"
S3,Homicide,Homicide,0,02/01/2011,S,SE,"13,756"
S3,Rape,Rape,0,02/01/2011,S,SE,"13,757"
S3,Robbery,Robbery,4,02/01/2011,S,SE,"13,758"
S3,Assault,Assault,2,02/01/2011,S,SE,"13,759"
S3,Larceny-Theft,Larceny-Theft,21,02/01/2011,S,SE,"13,760"
S3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,S,SE,"13,761"
S3,Burglary,Burglary,13,02/01/2011,S,SE,"13,762"
F1,Homicide,Homicide,0,02/01/2011,F,SW,"13,763"
F1,Rape,Rape,0,02/01/2011,F,SW,"13,764"
F1,Robbery,Robbery,2,02/01/2011,F,SW,"13,765"
F1,Assault,Assault,0,02/01/2011,F,SW,"13,766"
F1,Larceny-Theft,Larceny-Theft,17,02/01/2011,F,SW,"13,767"
F1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,F,SW,"13,768"
F1,Burglary,Burglary,16,02/01/2011,F,SW,"13,769"
F2,Homicide,Homicide,0,02/01/2011,F,SW,"13,770"
F2,Rape,Rape,0,02/01/2011,F,SW,"13,771"
F2,Robbery,Robbery,1,02/01/2011,F,SW,"13,772"
F2,Assault,Assault,0,02/01/2011,F,SW,"13,773"
F2,Larceny-Theft,Larceny-Theft,21,02/01/2011,F,SW,"13,774"
F2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",9,02/01/2011,F,SW,"13,775"
F2,Burglary,Burglary,10,02/01/2011,F,SW,"13,776"
F3,Homicide,Homicide,0,02/01/2011,F,SW,"13,777"
F3,Rape,Rape,0,02/01/2011,F,SW,"13,778"
F3,Robbery,Robbery,1,02/01/2011,F,SW,"13,779"
F3,Assault,Assault,3,02/01/2011,F,SW,"13,780"
F3,Larceny-Theft,Larceny-Theft,22,02/01/2011,F,SW,"13,781"
F3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",4,02/01/2011,F,SW,"13,782"
F3,Burglary,Burglary,6,02/01/2011,F,SW,"13,783"
W1,Homicide,Homicide,0,02/01/2011,W,SW,"13,784"
W1,Rape,Rape,0,02/01/2011,W,SW,"13,785"
W1,Robbery,Robbery,0,02/01/2011,W,SW,"13,786"
W1,Assault,Assault,2,02/01/2011,W,SW,"13,787"
W1,Larceny-Theft,Larceny-Theft,22,02/01/2011,W,SW,"13,788"
W1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",9,02/01/2011,W,SW,"13,789"
W1,Burglary,Burglary,7,02/01/2011,W,SW,"13,790"
W2,Homicide,Homicide,0,02/01/2011,W,SW,"13,791"
W2,Rape,Rape,0,02/01/2011,W,SW,"13,792"
W2,Robbery,Robbery,1,02/01/2011,W,SW,"13,793"
W2,Assault,Assault,3,02/01/2011,W,SW,"13,794"
W2,Larceny-Theft,Larceny-Theft,22,02/01/2011,W,SW,"13,795"
W2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",5,02/01/2011,W,SW,"13,796"
W2,Burglary,Burglary,8,02/01/2011,W,SW,"13,797"
W3,Homicide,Homicide,1,02/01/2011,W,SW,"13,798"
W3,Rape,Rape,0,02/01/2011,W,SW,"13,799"
W3,Robbery,Robbery,0,02/01/2011,W,SW,"13,800"
W3,Assault,Assault,0,02/01/2011,W,SW,"13,801"
W3,Larceny-Theft,Larceny-Theft,24,02/01/2011,W,SW,"13,802"
W3,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",10,02/01/2011,W,SW,"13,803"
W3,Burglary,Burglary,12,02/01/2011,W,SW,"13,804"
B1,Homicide,Homicide,0,03/01/2011,B,N,"13,805"
B1,Rape,Rape,0,03/01/2011,B,N,"13,806"
B1,Robbery,Robbery,3,03/01/2011,B,N,"13,807"
B1,Assault,Assault,5,03/01/2011,B,N,"13,808"
B1,Larceny-Theft,Larceny-Theft,29,03/01/2011,B,N,"13,809"
B1,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2011,B,N,"13,810"
B1,Burglary,Burglary,19,03/01/2011,B,N,"13,811"
B2,Homicide,Homicide,0,03/01/2011,B,N,"13,812"
B2,Rape,Rape,0,03/01/2011,B,N,"13,813"
B2,Robbery,Robbery,2,03/01/2011,B,N,"13,814"
B2,Assault,Assault,0,03/01/2011,B,N,"13,815"
B2,Larceny-Theft,Larceny-Theft,22,03/01/2011,B,N,"13,816"
B2,Motor Vehicle Theft,"Vehicle Theft is theft of a car, truck, motorcycle or any motor vehicle.",3,03/01/2011,B,N,"13,817"
B2,Burglary,Burglary,19,03/01/2011,B,N,"13,818"
B3,Homicide,Homicide,0,03/01/2011,B,N,"13,819"
B3,Rape,Rape,0,03/01/2011,B,N,"13,820"
B3,Robbery,Robbery,2,03/01/2011,B,N,"13,821"
